property_type,room_type,accommodates,bathrooms,bedrooms,amenities,price,latitude,longitude,distancia_al_centro,zona,zona_0,zona_1,zona_2
Apartment,Entire home/apt,5,1.0,1,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Pets Allowed"",Doorman,""Elevator in Building"",""Indoor Fireplace"",""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",151,47.6125970157292,-122.329875650507,0.7306358966601452,0,True,False,False
Apartment,Entire home/apt,4,1.0,1,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Elevator in Building"",""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo}",175,47.6128854882843,-122.329241352129,0.773761484405306,0,True,False,False
Apartment,Entire home/apt,7,2.0,2,"{Internet,""Wireless Internet"",""Wheelchair Accessible"",Kitchen,""Free Parking on Premises"",Gym,""Elevator in Building"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials}",250,47.6098434161686,-122.321199821884,0.9142168513588097,0,True,False,False
Condominium,Entire home/apt,4,1.0,1,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Elevator in Building"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Safety Card"",""Fire Extinguisher"",Essentials}",140,47.6115812111408,-122.329383459783,0.6322011002200104,0,True,False,False
Condominium,Entire home/apt,4,1.0,1,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Elevator in Building"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Safety Card"",""Fire Extinguisher"",Essentials}",140,47.6114372927841,-122.32876669174,0.6339412062596915,0,True,False,False
Apartment,Entire home/apt,2,1.0,1,"{Internet,""Wireless Internet"",Kitchen,""Pets live on this property"",""Elevator in Building"",""Buzzer/Wireless Intercom"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials}",75,47.6087859773597,-122.325808615213,0.553569201958056,0,True,False,False
Apartment,Entire home/apt,3,1.0,1,"{TV,Internet,""Wireless Internet"",Kitchen,""Elevator in Building"",""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",129,47.6067010000523,-122.328702692705,0.261450094551224,0,True,False,False
Apartment,Entire home/apt,2,1.0,1,"{TV,Internet,""Wireless Internet"",Kitchen,""Elevator in Building"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",135,47.6106998576313,-122.324176553268,0.7779619787648845,0,True,False,False
Apartment,Entire home/apt,2,1.0,1,"{TV,Internet,""Wireless Internet"",Kitchen,""Elevator in Building"",""Buzzer/Wireless Intercom"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo}",150,47.6094471477392,-122.325856648605,0.5922052240651011,0,True,False,False
Apartment,Entire home/apt,3,1.0,1,"{TV,Internet,""Wireless Internet"",Kitchen,""Elevator in Building"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo}",139,47.6076875036272,-122.328749988387,0.3013304788676839,0,True,False,False
Apartment,Entire home/apt,2,1.0,0,"{Internet,""Wireless Internet"",Kitchen,""Elevator in Building"",""Buzzer/Wireless Intercom"",Heating,Washer,Dryer,""Smoke Detector"",Essentials,Shampoo}",110,47.6139677899227,-122.325826430885,0.9840564497475812,0,True,False,False
Apartment,Entire home/apt,6,1.0,2,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Elevator in Building"",""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",Essentials,Shampoo}",179,47.6116831226092,-122.328737827911,0.6599631887547754,0,True,False,False
Apartment,Entire home/apt,3,1.0,0,"{TV,Internet,""Wireless Internet"",""Wheelchair Accessible"",Kitchen,""Elevator in Building"",Heating,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",Essentials,Shampoo}",120,47.6104185765552,-122.325452398408,0.6854303554362153,0,True,False,False
Apartment,Entire home/apt,6,2.0,2,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Elevator in Building"",""Indoor Fireplace"",""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo}",245,47.6116962224259,-122.329294143674,0.6464759913060153,0,True,False,False
Apartment,Entire home/apt,3,1.0,1,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Elevator in Building"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials}",150,47.6107177190507,-122.325583922795,0.7016632701900202,0,True,False,False
Apartment,Entire home/apt,2,1.0,1,"{TV,Internet,""Wireless Internet"",""Wheelchair Accessible"",Kitchen,Gym,""Elevator in Building"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials}",105,47.6097714068516,-122.324133374882,0.7186619259353498,0,True,False,False
Apartment,Entire home/apt,3,1.0,1,"{TV,Internet,""Wireless Internet"",Kitchen,""Elevator in Building"",""Buzzer/Wireless Intercom"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo}",209,47.6135938043504,-122.327840094588,0.8822535583555332,0,True,False,False
Apartment,Entire home/apt,4,1.0,0,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",""Wheelchair Accessible"",Kitchen,""Smoking Allowed"",Gym,""Elevator in Building"",Heating,""Family/Kid Friendly"",""Suitable for Events"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo}",145,47.6071263040048,-122.320031981955,0.9132302137110943,0,True,False,False
Apartment,Entire home/apt,2,1.0,0,"{""Wireless Internet"",Kitchen,Gym,""Elevator in Building"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo}",115,47.606561871736,-122.321297742914,0.813230995036024,0,True,False,False
Apartment,Private room,2,1.0,1,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Elevator in Building"",""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo,""Lock on Bedroom Door"",""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",89,47.604405318955,-122.318010296627,1.078070904295971,0,True,False,False
Apartment,Entire home/apt,3,1.0,0,"{TV,Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Pets Allowed"",""Pets live on this property"",Dog(s),Heating,""Smoke Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials}",65,47.6048786282568,-122.322308151904,0.7507873009062122,0,True,False,False
Apartment,Entire home/apt,6,1.0,3,"{""Wireless Internet"",Kitchen,""Free Parking on Premises"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Shampoo}",165,47.6032755913021,-122.320389928355,0.9386362188379942,0,True,False,False
Condominium,Entire home/apt,4,1.0,1,"{TV,Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",Gym,""Elevator in Building"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo}",180,47.6052882679327,-122.32087818896,0.8498592881936916,0,True,False,False
Apartment,Entire home/apt,2,1.0,1,"{TV,Internet,""Wireless Internet"",Kitchen,""Elevator in Building"",""Indoor Fireplace"",""Buzzer/Wireless Intercom"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo}",140,47.6048131665093,-122.318803718177,1.0116008859476566,0,True,False,False
Apartment,Entire home/apt,2,1.0,0,"{Internet,""Wireless Internet"",Kitchen,""Pets Allowed"",Heating,""Family/Kid Friendly"",""Suitable for Events"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Shampoo,""24-Hour Check-in"",Hangers,Iron,""Laptop Friendly Workspace""}",100,47.6059321651716,-122.320001314296,0.9102079066180048,0,True,False,False
House,Entire home/apt,4,1.5,2,"{TV,Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Pets Allowed"",""Indoor Fireplace"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo}",179,47.6053285315192,-122.319426292112,0.9578761009753032,0,True,False,False
Apartment,Shared room,2,1.0,1,"{Internet,""Wireless Internet"",""Wheelchair Accessible"",Kitchen,Gym,""Elevator in Building"",""Buzzer/Wireless Intercom"",Heating,Washer,Dryer,""Smoke Detector"",Essentials}",65,47.6069887816311,-122.319700896196,0.9364159185202375,0,True,False,False
Apartment,Private room,1,1.0,1,"{Internet,""Wireless Internet"",Kitchen,""Elevator in Building"",""Buzzer/Wireless Intercom"",Heating,Washer,Dryer,""Smoke Detector"",Essentials,Shampoo}",75,47.6039304767283,-122.323019147268,0.7279500335445936,0,True,False,False
Apartment,Entire home/apt,4,1.0,1,{},150,47.604051040476,-122.322642579751,0.7501966979529283,0,True,False,False
Apartment,Entire home/apt,5,2.0,2,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Elevator in Building"",""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",169,47.6038697788113,-122.318980784922,1.019929494974944,0,True,False,False
Apartment,Private room,2,1.0,1,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,Gym,Breakfast,""Elevator in Building"",""Buzzer/Wireless Intercom"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo}",68,47.6047979028967,-122.317382076761,1.117603001356933,0,True,False,False
Apartment,Private room,2,1.0,1,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Elevator in Building"",""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo,""Lock on Bedroom Door"",""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",89,47.6023364487855,-122.318667920612,1.0975666999691622,0,True,False,False
Condominium,Private room,2,1.0,1,"{TV,Internet,""Wireless Internet"",""Wheelchair Accessible"",Kitchen,Gym,""Elevator in Building"",Heating,Washer,Dryer,Essentials,Shampoo,""Laptop Friendly Workspace""}",70,47.6055902301255,-122.321055259193,0.8332381199795289,0,True,False,False
Apartment,Entire home/apt,4,1.0,1,"{TV,Internet,""Wireless Internet"",Kitchen,""Elevator in Building"",""Buzzer/Wireless Intercom"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo}",160,47.6020255904606,-122.326882585232,0.6077208845627119,0,True,False,False
Apartment,Entire home/apt,4,1.0,1,"{TV,Internet,""Wireless Internet"",Kitchen,""Elevator in Building"",""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo}",128,47.6020906933254,-122.325436908015,0.6780642053582862,0,True,False,False
Apartment,Entire home/apt,2,1.0,1,"{TV,Internet,""Wireless Internet"",Kitchen,""Pets Allowed"",""Elevator in Building"",""Buzzer/Wireless Intercom"",Heating,""Suitable for Events"",""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo,Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",249,47.6006875555656,-122.334693897733,0.6431763691072866,0,True,False,False
Apartment,Shared room,1,1.0,1,"{TV,Internet,""Wireless Internet"",Kitchen,Gym,""Elevator in Building"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials}",50,47.6005732158239,-122.330865417444,0.6324510666505465,0,True,False,False
Apartment,Entire home/apt,2,1.0,1,"{TV,Kitchen,""Pets live on this property"",Dog(s),""Elevator in Building"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials}",175,47.6008952670204,-122.335589776691,0.6455374020547512,0,True,False,False
Apartment,Entire home/apt,2,1.0,0,"{TV,Internet,""Wireless Internet"",Kitchen,Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",250,47.6005668436913,-122.33430511441,0.6478869290302252,0,True,False,False
Apartment,Entire home/apt,2,1.0,0,"{Internet,""Wireless Internet"",Kitchen,""Elevator in Building"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials}",110,47.601777135945,-122.332765726715,0.4942869992106233,0,True,False,False
Apartment,Entire home/apt,4,1.0,1,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,Heating,Washer,Dryer,""Smoke Detector"",""Safety Card"",""Fire Extinguisher"",Essentials}",144,47.6000089196188,-122.335281302779,0.7287243702879959,0,True,False,False
Apartment,Entire home/apt,4,1.0,1,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Elevator in Building"",Heating,""Suitable for Events"",Essentials}",149,47.5958284970153,-122.332346110948,1.153278723898822,0,True,False,False
Apartment,Entire home/apt,5,1.0,2,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",""Wheelchair Accessible"",Kitchen,Gym,""Elevator in Building"",""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",350,47.6022223340727,-122.334900502763,0.48982390729616704,0,True,False,False
Apartment,Entire home/apt,2,1.5,0,"{TV,""Wireless Internet"",Kitchen,""Elevator in Building"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Safety Card"",Essentials,Shampoo}",95,47.6022023969174,-122.335062786212,0.49717331763783773,0,True,False,False
Condominium,Private room,2,1.0,1,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Buzzer/Wireless Intercom"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo,Hangers,Iron}",120,47.5988934859812,-122.333492775591,0.819080538494969,0,True,False,False
Apartment,Entire home/apt,4,1.0,1,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Elevator in Building"",""Hot Tub"",Heating,Washer,Dryer,Essentials,Shampoo}",199,47.6022565774713,-122.3350513428,0.49140618449033296,0,True,False,False
Apartment,Entire home/apt,2,1.0,1,"{TV,""Cable TV"",""Wireless Internet"",Kitchen,Heating,Washer,Dryer,""Smoke Detector"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo}",145,47.600928372108,-122.332262717498,0.5862410275322307,0,True,False,False
Condominium,Shared room,1,1.0,1,"{Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Pets live on this property"",Cat(s),""Elevator in Building"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",75,47.6016425659825,-122.333577232614,0.5187400261153984,0,True,False,False
Apartment,Entire home/apt,4,1.0,1,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Pool,Kitchen,Doorman,Gym,""Elevator in Building"",""Hot Tub"",Heating,Washer,Dryer,Essentials,Shampoo}",350,47.6027942040435,-122.335643789299,0.46302752108761047,0,True,False,False
Apartment,Entire home/apt,2,1.0,0,"{""Wireless Internet"",Kitchen,Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Laptop Friendly Workspace""}",65,47.6048046015501,-122.328060409843,0.34107456415370613,0,True,False,False
Loft,Private room,5,1.0,1,"{TV,""Cable TV"",""Wireless Internet"",""Air Conditioning"",Kitchen,Heating,""Suitable for Events"",""Smoke Detector"",""Fire Extinguisher""}",149,47.5938624232896,-122.334495255824,1.3834987859831824,0,True,False,False
Apartment,Entire home/apt,3,1.0,1,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",""Wheelchair Accessible"",Kitchen,""Free Parking on Premises"",Doorman,Gym,""Elevator in Building"",""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo,Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",150,47.6022706034813,-122.336238596403,0.5363855213913264,0,True,False,False
Apartment,Entire home/apt,3,1.0,1,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",""Wheelchair Accessible"",Kitchen,""Free Parking on Premises"",Gym,""Elevator in Building"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo,Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",150,47.602729335491,-122.334546688467,0.427491258727749,0,True,False,False
Apartment,Entire home/apt,2,1.0,1,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo}",160,47.6024653643663,-122.333783687266,0.43409855114779,0,True,False,False
Apartment,Entire home/apt,3,1.0,1,"{TV,""Cable TV"",""Wireless Internet"",Kitchen,Heating,Washer,Dryer,""Smoke Detector"",""Safety Card"",""Fire Extinguisher"",Essentials}",170,47.6010278740692,-122.334601458508,0.6050320282529928,0,True,False,False
Loft,Entire home/apt,3,1.0,1,"{TV,""Cable TV"",""Wireless Internet"",""Wheelchair Accessible"",Kitchen,""Pets Allowed"",""Elevator in Building"",""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",""Suitable for Events"",""Smoke Detector"",""First Aid Kit"",Essentials,Shampoo,Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",300,47.5989423302316,-122.336936326434,0.8850934730358907,0,True,False,False
